suite,experiment,level,model_type,validation_mode,align_patterns,rbf_kernel,rbf_smoothing,rbf_epsilon,pod_n_components,seed,status,error,train_time_seconds,explained_variance,n_components_used,extrapolation_fraction,training_samples,git_commit,training_data_hash,timestamp,notes,mean_relative_error,p95_hybrid_error,r2,mae,raw_mean_relative_error,raw_p95_hybrid_error,raw_r2,raw_mae,centroid_error_m,peak_position_error_m,peak_intensity_error,iou,dice
baseline,baseline_nn,M,nn,random,True,thin_plate_spline,0.0,,,42,ok,,159.1557200999996,,,,96,b6803e2,sha256:6763c6ed9e0c68843a02c837265b17da63ec0f675b5502968284d624c22524aa,2026-09-02T03:11:13+00:00,基线：最近邻,0.11957968026399612,0.22526401281356812,0.9046211242675781,0.016397273167967796,0.11334433406591415,0.7926270961761475,0.7211437225341797,0.04042107239365578,0.2847810197095333,4.36248320200663,0.002982931832472483,0.8978630951773141,0.943895261833268
baseline,baseline_linear,M,linear,random,True,thin_plate_spline,0.0,,,42,ok,,189.68809189999956,,,0.08333333333333333,96,b6803e2,sha256:6763c6ed9e0c68843a02c837265b17da63ec0f675b5502968284d624c22524aa,2026-09-02T03:14:26+00:00,基线：逐像素线性插值（凸包外最近邻回填）,0.08499958366155624,0.1820315718650818,0.945067286491394,0.012012464925646782,0.10700828582048416,0.4993712902069092,0.8082842826843262,0.04391659051179886,0.2200769613060982,7.264477691658456,0.008147733906904856,0.8741354315548961,0.9305751883562489
